device_id,fold
-8830152296328257680,5
3914741676326101967,6
5508155402505528142,7
2906459389292719884,8
4424928764046125276,9
-7449083112118009270,10
-2768592633515786127,1
4197536922819688087,2
6903757417904313485,3
-8572565853270768461,4
-1505964731199285795,5
4516951875257244314,6
3895672169835574158,7
8604653979389724234,8
-3061245345482784831,9
4378000314545292126,10
1443261475326084685,1
734492521703825810,2
8765877367300380672,3
-1815072973831028289,4
1074756841335323269,5
6565503496152981523,6
4617366328320888621,7
8287794176159352695,8
1421610976615244652,9
5769548026580549442,10
7552016939604087354,1
-343318163100491914,2
1379286468318846879,3
524071064390938373,4
4050603542260635435,5
-804348826087730328,6
5659451456677260457,7
3226559968901848914,8
8985783030236173035,9
1586233736345944064,10
-2854233702746374919,1
4689537835878957012,2
5813853516781775834,3
2043448130759176825,4
7069843728232589732,5
5172102279586760616,6
155660315277710744,7
-412607923112263098,8
1990177100660681725,9
5322977020361456018,10
6407229829477192952,1
457057315475858963,2
4534243931022493943,3
3523686345687095871,4
-2046963218595338598,5
5231786966218831476,6
-5678049767460659689,7
-3210702861490942199,8
-351367258457450776,9
2490131241123962474,10
3317151242338726005,1
6202249996426169129,2
2323794594141254897,3
7314294417725791122,4
4325947949999587599,5
6021949318689272898,6
6619401780885273738,7
-2720416718370129135,8
2241882312502341171,9
966127256155632917,10
-6154130533025773508,1
6781522335147995877,2
4591191877674024354,3
-5255805792517122105,4
-6175780327001990771,5
1405411388948552152,6
-1381583053559916962,7
455934895176117197,8
-3174802636319946153,9
-8226881192796900116,10
-2778263218584155010,1
7889246552504387805,2
-2427020007968674944,3
4571145303244602482,4
4839728928075182345,5
-8654495758535574249,6
-623200848217633165,7
-6815031237462002753,8
8299054278831171101,9
1459215046953409000,10
6359435431156415933,1
8336644906104849206,2
9200124562678854904,3
-8234000054173477717,4
6551856823426784316,5
3178471375397594579,6
-8717638288569716012,7
4264375166000459933,8
-4148697979285132076,9
-8788390577538930194,10
-4081732422091700439,1
277408770974143503,2
-7754314249309069175,3
889350735582174791,4
3763330696372995454,5
6182070001372372707,6
423634766772993394,7
6772321433369644549,8
2009694793079555284,9
-6270594101330859818,10
9044046858406462317,1
-3636452871368886737,2
-394594542881520447,3
5863672821056504083,4
-5892040731670802981,5
-2119119454218209437,6
-2795215720276505447,7
2489955938497698117,8
6391400205744249171,9
2941953278776274754,10
-7857604540591937817,1
-1288139944564982138,2
9078605860679101441,3
-2717765207336521950,4
3900318706577726460,5
1991196198602403506,6
-663322402205059632,7
3526965832786945274,8
-1691567976379042247,9
-844461951210276541,10
6920322579978454721,1
588095151136023352,2
6659973857618138508,3
-1447237596793456555,4
7440069508706373165,5
6588287090583713287,6
2295666054990354140,7
-3289620443890219663,8
-1649910666920511172,9
-4882255276904976611,10
-7860296338891748335,1
-3801293050382332121,2
-1878151416030358908,3
407130328966219190,4
-4035375568843969859,5
-5518842978165649229,6
-5291658691768451762,7
-706591785818733447,8
-8900283014187081588,9
9163366258665408250,10
2074751776766853726,1
403055815759582268,2
-6939393211204340051,3
2110977538710109159,4
5195329621452682019,5
4451197949420158217,6
-770238929044165246,7
-52226208973527772,8
-9171447485167718075,9
-3191490072284396333,10
-3778074498263169196,1
-1150291010477032220,2
5026000636426893545,3
-3004255342038425026,4
-3020021030857879577,5
3910442225904455503,6
6852375990314382689,7
-8580645035778342156,8
-1136005432416975935,9
1020781288005823057,10
3901914506557683042,1
6843199298615000741,2
-1189334127563721882,3
744052380150035526,4
-3417037385777734352,5
-6999850237256314321,6
5537478270587880878,7
-5397941334501909983,8
-4717030150346509478,9
-5217103392159766178,10
243936523901814365,1
8082846410281624719,2
-825119992614203859,3
3171358849515066737,4
-555325931233844552,5
-7225043245920585790,6
-2610907486076447425,7
8426867833470895609,8
-4521475082403573132,9
-7652189947958695932,10
29000450722531671,1
5300843273940169940,2
-1172286905366640530,3
3571144131058307071,4
4337045924381071314,5
-7887128461752297433,6
-1799617335872538990,7
4437837977013133829,8
-7601924822981077612,9
-7655543686001744452,10
2000639194766584183,1
-7671827964354019042,2
-3513954981476600923,3
3460479060528595849,4
-6929618466649076042,5
218184987349184879,6
-2345237169740315051,7
4996754616128161025,8
5015885514388144045,9
-8341101281849135845,10
-3666590933981043314,1
-8858736371255752815,2
4796847291422017213,3
760423333010595441,4
5625888960909245965,5
-532458458623807310,6
-5255048357517857483,7
5451934101769593488,8
1377214175126818691,9
7019028228140559752,10
-7358815736255675018,1
-9007336675954657957,2
6155786743391751512,3
-6179675014592688848,4
-1967073408301348122,5
8080171769957967741,6
-7824974693009102363,7
5736943796329315059,8
2010853208400422281,9
8736148808938514510,10
938413932651894361,1
2971702798607655273,2
8847582167341192171,3
-7122466430254974527,4
-2930601941553674470,5
4731807957344472175,6
5364213254047382653,7
1584509967675784584,8
-5543610845285849463,9
7126893570595629491,10
-3903663808637986253,1
2171055838848174406,2
-5614546024470863569,3
-1086374941729484828,4
-3556768370535527920,5
1872425408482923987,6
-1896438691475781582,7
-3220677528630993039,8
203138499788814887,9
3900604403906608149,10
-1948202033590746069,1
-2542198349754068056,2
1953075658811684358,3
-4351492018332907491,4
4767657487324902915,5
1524387350400629407,6
2111502173660774251,7
-2894589397927559743,8
3859717728146503278,9
4703607516090768283,10
-5062209597631822632,1
4213667879152139280,2
-5415400301891209254,3
1829969124272553729,4
188475881503764719,5
-9032549287291174041,6
-5386241374996211238,7
5458322963979392898,8
7354508495558773175,9
7033741202969656098,10
6509478186067305906,1
5260883755459857607,2
2302602920554249051,3
-5135915580411194480,4
6793526841236537362,5
142819893839228267,6
8246208863557715908,7
-5033378471603843693,8
7468155633428370557,9
1566045627210886008,10
7523431969020502460,1
-8982244610180646048,2
-1766286552677845132,3
-5327996472897999359,4
-4909069617022363876,5
-18413620249632024,6
3173788086344198500,7
1090103950229477072,8
2206148419800351085,9
8222900550256947926,10
8415495072994431903,1
5677530781785865733,2
8734230364194290897,3
-4254612260635864733,4
-4064156009938599496,5
5245810455865388138,6
-1570583850701080417,7
485465745191899974,8
-6514690068952151649,9
-7965517259749851176,10
-1445627709715298079,1
4675620132411102686,2
9014436005455513995,3
-1776079168331668435,4
-7546540374465096277,5
-5381740411645037660,6
9054131732056985247,7
2222666340702809913,8
9075394757631727641,9
3585296380238029388,10
-3483679172023233890,1
8777368182892232917,2
3454472394353773729,3
-9024278659935031768,4
-6002100459220140133,5
-1427824949423267461,6
-4718206383911906692,7
1879869957344973815,8
9034721123882131860,9
2501149563391012281,10
-2100075831002855226,1
-2931805792070492531,2
-4192064427505520448,3
-1490792999985299941,4
7977807802394548656,5
873558647662530172,6
-5568379960309417275,7
-3951428251474825061,8
-7754285091896373957,9
-150047720178007169,10
1142874335177157735,1
-7163144824278888072,2
-897674969247318188,3
3715374450773551334,4
-1849490689524378578,5
9215048678079697480,6
5388979319207199921,7
1765703659440145352,8
7759251383183246060,9
-2726274537570132091,10
-4941236963117758132,1
1090370157436105678,2
-1924797739572544645,3
6712064265491646246,4
-4772138587396005679,5
1519633370549720265,6
-1200936045590583751,7
-4931029640493928780,8
6550869071906478961,9
4000890869159452967,10
-5770819106849545646,1
-3173079360640410258,2
8540004778700365179,3
-5066359862236526347,4
2643643303945381407,5
-5754793440837064546,6
4411239062276677810,7
-5818841123409772780,8
-1349464553456555594,9
-5481603796956623372,10
543506657854554874,1
7667871985840388431,2
-5741277457737571487,3
7056723241590532852,4
7226816311015937678,5
-5493342625013032090,6
-4927507736563616909,7
1660999000066381659,8
-3040256715311273894,9
-7405908979077444497,10
-1704288136425708255,1
-8768247457242125527,2
-5921618591377113931,3
-5431299622949012908,4
-5274558021999844980,5
1276775289535315908,6
6947888656304544865,7
942862100279893826,8
-5752123235962583994,9
-8422431874197245747,10
-5147551966718978500,1
-4864412200268155485,2
-6395129320752235175,3
-8601232091637467202,4
-5705378425847857055,5
7870422093402263424,6
1270195154607085900,7
4048061586818987051,8
-8998525027275452181,9
-819373782554791485,10
-4291345135413844268,1
8998232551797472681,2
382734410695371882,3
-5181830536621890528,4
-8452084474095682798,5
5491586207632489515,6
-7606762441576262293,7
-7778027928896407948,8
-5777664513398103731,9
8712370644448825829,10
-4806105870767546295,1
-4085360828523425876,2
-1417693773348161771,3
5253219900836806642,4
8658245637009483250,5
4176823210851617563,6
2245397347144234052,7
-1514522073062744223,8
6470880409257242515,9
8602286276888627885,10
-2117610018068411831,1
-6934636049852687813,2
8889077275780714581,3
-9083424406823386774,4
5543441908847818391,5
-8809985003986182257,6
1962750805981826211,7
5356318062415315405,8
-1409261813628099140,9
-8358874799538845,10
-3079287377345769722,1
-2699640714070964942,2
134940974661508229,3
3011927700824776060,4
5701081054591398147,5
1096183720738150887,6
7034398645037274856,7
3498024925930022594,8
8044078134061028594,9
8669260338323897378,10
-4398698647358021096,1
1117423688547727708,2
-5828443795114571206,3
2951911150634484533,4
577703575219769649,5
-3424198211048134510,6
-1101379809850861760,7
-4249324725521636503,8
-4332816516337081859,9
-7593348707748993950,10
3019838253804730569,1
2215380668467632070,2
-2353128233293185406,3
7942540158529485942,4
-1802831126862755033,5
-5157505986313319690,6
-2045467543220816365,7
1838854085957600942,8
-7846887576415409358,9
1971270211847916170,10
3097785899695728793,1
4908322936709160004,2
-101922014779527865,3
-5807500493340051381,4
-5801363697084892835,5
9071581645856435764,6
-5557399253078105223,7
2986403426222881379,8
-4887660334760636426,9
-2420900293850346698,10
7898595505315371258,1
8724595107851965237,2
-3435416468592086483,3
2241466935871976690,4
-1205568621849619672,5
-1596227929086042648,6
-4344398589993741653,7
-8601730406764371253,8
3612034671659221401,9
-8960206586812337972,10
-4737318380775264067,1
-7145999226546743846,2
2498245518073651540,3
-7309663913580318619,4
6291845387396437500,5
7138184919938456669,6
-8748257523809861611,7
-3991375631458066580,8
2985374027410201166,9
5827931395084237768,10
9198330670912545243,1
9175563169305837127,2
-4720408688803782919,3
-3581331029449314077,4
2600169463944211431,5
1744902003302297570,6
-1446851645494755432,7
-2371717848750379223,8
-5558186035453840406,9
-934238222130713740,10
-5214682299395390425,1
7138679272269002671,2
-5511142448056583625,3
-3077606023791595076,4
-1899159326849990290,5
5191164138399549437,6
-997965342019512250,7
-3795348611364841733,8
-237952633858860739,9
3612861326412903877,10
8956654967533058589,1
7948405512233323492,2
8354832802439192976,3
-3333462623528376164,4
-8273628259727517020,5
3957190034287729505,6
8735440578404844444,7
3855499605847345029,8
-2022219983754503187,9
1339666619907578625,10
-5163124129661937980,1
-3680427089614970594,2
9208769303854197280,3
2971785997378714382,4
3207495147644530704,5
-2363482517284564805,6
7422815899403481006,7
1430595080926454284,8
-5098817643032797897,9
2708202785960146146,10
1815927119105474007,1
3498568427470130785,2
4781513066652593680,3
5278579218478184253,4
-4195440795537959638,5
1144139822105871190,6
-7498240650544397945,7
-7037166126184069421,8
3795521822536791653,9
3487761727763862380,10
4118155229544271889,1
5980815297357416305,2
7891586392738349235,3
-5584585032375589198,4
5035903119837574496,5
4158998866717217955,6
-7540567385079132747,7
5849468124633108515,8
-5728249677734065649,9
-921663749078563922,10
-1243969268499155552,1
-7327925400574188353,2
7338009236945145626,3
1360496896430963688,4
8017161480044455574,5
7630603339510025560,6
7270184971423071823,7
-2990008043744334412,8
-2787409865870704325,9
-5617057061311533658,10
-779234622251513506,1
-460506174620272964,2
66865176914749193,3
-5159122792638567045,4
2579458248698834717,5
-5154848906524742615,6
7482926726527747188,7
-1775593899058755965,8
4041685409226288219,9
3734852656457873694,10
3493835639353636030,1
-9109911336430572507,2
2411826693268983438,3
-2342550011725999767,4
-1235849265659584560,5
-7590817730383542038,6
-6796153825505353771,7
-5577458373467657964,8
-6987389832536218185,9
-1063146205358691553,10
6759056938763239532,1
7174769357448516415,2
7077228181871112951,3
-1210604006342455527,4
-2498169965007063299,5
2736772150064140644,6
-1570922327186434030,7
4010190723691033000,8
-4379997601353653570,9
-5827836707792986022,10
-7393990168398188124,1
-946932945122898706,2
1398488031750956472,3
4091791242397949433,4
3923960933920037591,5
-2555149406798567708,6
5074827868994658699,7
6087679318003793787,8
8625349213286975500,9
8505851243238611947,10
8408816771805477466,1
357442313709803853,2
-969402708795558190,3
5368988435800685781,4
-332938975884729548,5
-4875976923529371032,6
1560139843434150797,7
6544628805422516579,8
-4227390146419143426,9
-1104305144801351099,10
5601993145160620314,1
5035441878230701848,2
-3668016340910080586,3
7351577248646235084,4
8299059024182177863,5
-5328395827509292178,6
6276407431663380354,7
-4796654108144435184,8
6062429909028189127,9
7292217351097324054,10
-3433495716950355461,1
4224324148054571282,2
-261112319529836565,3
9056505755479601550,4
6327004567252588764,5
6853739973154470151,6
4061416499337337285,7
-7320590913156221180,8
-7397830428256703009,9
-3010632980303922521,10
-7929255671121401218,1
1001665854162850588,2
7993748097837741125,3
6191519452560975349,4
4442343725027188699,5
-8456383220607565532,6
-5466645113959217123,7
-634213718560666663,8
1767792748865059490,9
8406813095695952537,10
217363661288254421,1
618272658217579177,2
-5164883623620347438,3
-8012124697011514314,4
4673445144076453150,5
-3265687404001276576,6
1907649599141350801,7
5921525296969342076,8
-2106768343596619477,9
4636655899093149914,10
-3264960457278760262,1
8094838836476409655,2
5169248222338851785,3
5944663529311618446,4
-6386933283201964230,5
223224183519044740,6
7568193401262072727,7
7289294345950952032,8
8450826664675383236,9
2199374733859083369,10
6728438023250695849,1
-7363436210790662737,2
1498774778621863032,3
6301987051060143758,4
7791543296513923331,5
-3915165103089113334,6
6121727309108774318,7
8640973643610767002,8
-5840686649656999288,9
868303081798697952,10
-1531435799019527256,1
-3532982159223273696,2
